18:25 ; Model; ExpID; OUTER_FOLD; INNER_FOLD; HPset; epoch;  T_loss;    V_loss;    val_auc;    th_star;    LR;    no_improve;
20:16 ;		 MultiViewCNN;    15;    1;    0;    3;    00;    0.6877;    0.6864    0.7368;    0.527887;    0.0001;    00;
20:17 ;		 MultiViewCNN;    15;    1;    0;    3;    01;    0.6875;    0.6849    0.7554;    0.533757;    0.0001;    00;
20:17 ;		 MultiViewCNN;    15;    1;    0;    3;    02;    0.6880;    0.6831    0.7678;    0.534880;    0.0001;    00;
20:18 ;		 MultiViewCNN;    15;    1;    0;    3;    03;    0.6809;    0.6810    0.7771;    0.534689;    0.0001;    00;
20:18 ;		 MultiViewCNN;    15;    1;    0;    3;    04;    0.6912;    0.6792    0.7709;    0.536792;    0.0001;    00;
20:19 ;		 MultiViewCNN;    15;    1;    0;    3;    05;    0.6828;    0.6776    0.7709;    0.538877;    0.0001;    01;
20:19 ;		 MultiViewCNN;    15;    1;    0;    3;    06;    0.6810;    0.6758    0.7740;    0.536178;    0.0001;    02;
20:20 ;		 MultiViewCNN;    15;    1;    0;    3;    07;    0.6801;    0.6740    0.7802;    0.534535;    0.0001;    03;
20:20 ;		 MultiViewCNN;    15;    1;    0;    3;    08;    0.6759;    0.6720    0.7926;    0.536493;    0.0001;    00;
20:21 ;		 MultiViewCNN;    15;    1;    0;    3;    09;    0.6725;    0.6700    0.7988;    0.537096;    0.0001;    00;
20:21 ;		 MultiViewCNN;    15;    1;    0;    3;    10;    0.6738;    0.6678    0.8080;    0.536956;    0.0001;    00;
20:22 ;		 MultiViewCNN;    15;    1;    0;    3;    11;    0.6694;    0.6659    0.8050;    0.531646;    0.0001;    00;
20:22 ;		 MultiViewCNN;    15;    1;    0;    3;    12;    0.6644;    0.6640    0.8019;    0.528515;    0.0001;    01;
