08/31/25 - 17:20 ;		 MultiViewCNN;1;12;31;0.31690252042678463;0.8674698795180723;0.6412910938262939;0.7;0.92;0.22572980643385207;0.4421386348150378;0.0005;1;0;0;0.2710213899612427;30
08/31/25 - 17:21 ;		 MultiViewCNN;1;12;32;0.24048269082264728;0.9036144578313253;0.328930652141571;0.9;0.92;0.0977180314046582;0.40817624001299774;0.0005;2;0;0;0.2710213899612427;30
08/31/25 - 17:21 ;		 MultiViewCNN;1;12;33;0.2927390085645469;0.8674698795180723;0.2389584183692932;0.9;1.0;0.07151672084376619;0.35741089351988636;0.0005;3;0;0;0.2710213899612427;30
08/31/25 - 17:22 ;		 MultiViewCNN;1;12;34;0.2638009775833911;0.9156626506024096;0.33377119302749636;0.9;0.92;0.10062649215738242;0.3503189833721693;0.0005;0;0;0;0.33377119302749636;34
08/31/25 - 17:22 ;		 MultiViewCNN;1;12;35;0.22096474809818958;0.9156626506024096;0.49756072759628295;0.7;0.8800000000000001;0.18847673847049318;0.39449150663940336;0.0005;1;0;0;0.33377119302749636;34
08/31/25 - 17:23 ;		 MultiViewCNN;1;12;36;0.25695827136556787;0.9036144578313253;0.46857945919036864;0.7;0.8800000000000001;0.16936059693876238;0.4167178924046929;0.0005;2;0;0;0.33377119302749636;34
08/31/25 - 17:23 ;		 MultiViewCNN;1;12;37;0.2412002128829439;0.9397590361445783;0.3318420797586441;0.9;0.92;0.09564447423099176;0.39125514861087823;0.0005;3;0;0;0.33377119302749636;34
08/31/25 - 17:24 ;		 MultiViewCNN;1;12;38;0.2146032326013209;0.9397590361445783;0.337167763710022;0.8;0.9600000000000001;0.11900372699405759;0.37502893314062136;0.0005;4;0;0;0.33377119302749636;34
08/31/25 - 17:25 ;		 MultiViewCNN;1;12;39;0.1793508219970278;0.9397590361445783;0.322632671892643;0.9;0.8800000000000001;0.09179520124057906;0.3593100547662278;0.00025;5;1;0;0.33377119302749636;34
08/31/25 - 17:25 ;		 MultiViewCNN;1;12;40;0.1968024087598525;0.9518072289156626;0.3106528162956238;0.8;0.92;0.11255777052122999;0.3447128832250466;0.00025;0;0;0;0.3106528162956238;40
08/31/25 - 17:26 ;		 MultiViewCNN;1;12;41;0.19977339276348252;0.927710843373494;0.3181238889694214;0.8;0.9600000000000001;0.11411412859668162;0.336736184948359;0.00025;0;0;0;0.3181238889694214;41
08/31/25 - 17:26 ;		 MultiViewCNN;1;12;42;0.21110399157167917;0.9397590361445783;0.21476474404335022;0.9;0.9600000000000001;0.06962135764406323;0.30014475267685636;0.00025;0;0;0;0.21476474404335022;42
